id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
08be3d7b-7285-48be-a037-1c4e6d6dc55d,AFTRA members approved the merger by a vote of 75.88% to 24.12%.,"AFTRA, on the other hand, approved the merger by a whopping 75 percent.","[6, 8, 25, 25, 29, 30, 30]","[6, 6, 25, 25, 25, 25, 30, 30, 30, 29, 8, 25, 25, 25, 25]","[6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 30, 30, 29, 8, 25]","['AFTRA', 'members', 'approved', 'the', 'merger', 'by', 'a', 'vote', 'of', '75.88', '%', 'to', '24.12', '%', '.']","['AFTRA', ',', 'on', 'the', 'other', 'hand', ',', 'approved', 'the', 'merger', 'by', 'a', 'whopping', '75', 'percent', '.\n']"
44cdbfea-990e-4dfc-ad25-01cdd31d4bda,"Former Indiana Rep. Frank McCloskey, 64, died Sunday in Bloomington after a battle with bladder cancer.",McCloskey died Sunday afternoon in his home after a year-long battle with bladder cancer.,"[7, 6, 25, 25, 25, 29, 30]","[25, 25, 25, 7, 7, 25, 25, 25, 25, 6, 25, 0, 25, 25, 25, 25, 25, 25, 25]","[7, 25, 6, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['Former', 'Indiana', 'Rep.', 'Frank', 'McCloskey', ',', '64', ',', 'died', 'Sunday', 'in', 'Bloomington', 'after', 'a', 'battle', 'with', 'bladder', 'cancer', '.']","['McCloskey', 'died', 'Sunday', 'afternoon', 'in', 'his', 'home', 'after', 'a', 'year-long', 'battle', 'with', 'bladder', 'cancer', '.\n']"
e7824a68-1194-49e2-93c2-5c683f736e1b,Meteorologists predicted the storm would become a Category 1 hurricane before landfall.,It was predicted to become a Category I hurricane overnight.,"[29, 30, 14]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 30, 30, 29]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 30, 29]","['Meteorologists', 'predicted', 'the', 'storm', 'would', 'become', 'a', 'Category', '1', 'hurricane', 'before', 'landfall', '.']","['It', 'was', 'predicted', 'to', 'become', 'a', 'Category', 'I', 'hurricane', 'overnight', '.\n']"
987cc08b-3eb1-463e-a24b-affe49d60cc5,"All of a sudden, its like a bullet went through them its like a state of shock.","""All of a sudden, it's like a bullet went through them - it's like a state of shock.","[4, 4, 29, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","['All', 'of', 'a', 'sudden', ',', 'its', 'like', 'a', 'bullet', 'went', 'through', 'them', 'its', 'like', 'a', 'state', 'of', 'shock', '.']","['``', 'All', 'of', 'a', 'sudden', ',', 'it', ""'s"", 'like', 'a', 'bullet', 'went', 'through', 'them', '-', 'it', ""'s"", 'like', 'a', 'state', 'of', 'shock', '.\n']"
28a77751-de3b-456d-9006-3c2647a3460d,"Bush said resistance forces hostile to the U.S. presence ""feel like ... the conditions are such that they can attack us there.",There are some who feel like the conditions are such that they can attack us there.,"[6, 24, 25, 29, 21, 21]","[25, 25, 24, 24, 24, 24, 24, 24, 24, 21, 21, 21, 21, 21, 21, 21, 21, 29, 29, 29, 29, 29, 29, 29]","[24, 24, 24, 24, 21, 21, 21, 21, 21, 21, 29, 25, 25, 25, 25, 25, 25]","['Bush', 'said', 'resistance', 'forces', 'hostile', 'to', 'the', 'U.S.', 'presence', '``', 'feel', 'like', '...', 'the', 'conditions', 'are', 'such', 'that', 'they', 'can', 'attack', 'us', 'there', '.']","['There', 'are', 'some', 'who', 'feel', 'like', 'the', 'conditions', 'are', 'such', 'that', 'they', 'can', 'attack', 'us', 'there', '.\n']"
231af09a-0e7d-4c07-9992-8ad2cee72106,"The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.","Another person, a man from Fort Worth, Texas, also was missing.","[5, 10, 24, 25, 29]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 25, 24, 24, 24, 24, 24, 24, 24, 24, 24]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 25]","['The', 'only', 'other', 'person', 'who', 'had', 'not', 'been', 'accounted', 'for', 'Sunday', 'was', 'a', 'man', 'from', 'Fort', 'Worth', ',', 'Texas', '.']","['Another', 'person', ',', 'a', 'man', 'from', 'Fort', 'Worth', ',', 'Texas', ',', 'also', 'was', 'missing', '.\n']"
a497e4bc-512f-4e93-8bca-1058f46e457b,"Arthur Benson, attorney for the case's plaintiff schoolchildren, said he will appeal.",An attorney for plaintiff schoolchildren said he plans to appeal.,"[5, 25, 25, 29]","[25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[0, 25, 25, 25, 25, 25, 25, 5, 5, 25, 25]","['Arthur', 'Benson', ',', 'attorney', 'for', 'the', 'case', ""'s"", 'plaintiff', 'schoolchildren', ',', 'said', 'he', 'will', 'appeal', '.']","['An', 'attorney', 'for', 'plaintiff', 'schoolchildren', 'said', 'he', 'plans', 'to', 'appeal', '.\n']"
12299842-5516-4e3b-ae6b-c9f8deaa2863,"She said in 2003, not one U.S. state had an obesity rate below 15 percent.","She said in 2003, not one American state had an obesity level less than 15 percent of the population.","[6, 6, 6, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 6, 6, 25, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 6, 6, 0, 0, 25, 25, 25, 0]","['She', 'said', 'in', '2003', ',', 'not', 'one', 'U.S.', 'state', 'had', 'an', 'obesity', 'rate', 'below', '15', 'percent', '.']","['She', 'said', 'in', '2003', ',', 'not', 'one', 'American', 'state', 'had', 'an', 'obesity', 'level', 'less', 'than', '15', 'percent', 'of', 'the', 'population', '.\n']"
be1b1db4-99d8-4c21-9b86-94f956d211cf,"In the interview, Mr. Reed said board members could not defend themselves by saying they did not realize the size of Mr. Grasso's package.",Reed said board members can't defend themselves by saying they didn't realize the size of Grasso's package.,"[4, 4, 11, 11, 2, 25, 29]","[25, 25, 25, 25, 11, 11, 0, 0, 0, 2, 4, 2, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 11, 11, 0, 0, 0]","[11, 25, 25, 25, 2, 2, 2, 25, 25, 25, 25, 4, 4, 25, 25, 25, 25, 11, 0, 25, 25]","['In', 'the', 'interview', ',', 'Mr.', 'Reed', 'said', 'board', 'members', 'could', 'not', 'defend', 'themselves', 'by', 'saying', 'they', 'did', 'not', 'realize', 'the', 'size', 'of', 'Mr.', 'Grasso', ""'s"", 'package', '.']","['Reed', 'said', 'board', 'members', 'ca', ""n't"", 'defend', 'themselves', 'by', 'saying', 'they', 'did', ""n't"", 'realize', 'the', 'size', 'of', 'Grasso', ""'s"", 'package', '.\n']"
dce224ec-8523-4282-8970-b5ba3cf41036,The WHO says the latest case does not fit its profile of SARS and is not a public health concern.,"The WHO has said the Singapore case did not fit its profile of SARS and was ""not an international public health concern.""","[1, 1, 1, 25, 29, 30, 21]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[29, 29, 1, 1, 29, 30, 29, 1, 29, 29, 29, 29, 29, 29, 29, 1, 0, 29, 0, 25, 29, 29, 29, 29, 0]","['The', 'WHO', 'says', 'the', 'latest', 'case', 'does', 'not', 'fit', 'its', 'profile', 'of', 'SARS', 'and', 'is', 'not', 'a', 'public', 'health', 'concern', '.']","['The', 'WHO', 'has', 'said', 'the', 'Singapore', 'case', 'did', 'not', 'fit', 'its', 'profile', 'of', 'SARS', 'and', 'was', '``', 'not', 'an', 'international', 'public', 'health', 'concern', '.', ""''\n""]"
99d1f5c1-f98f-4d40-8cd6-136735cf2529,"Allied forces have overthrown the government, moved into Saddam Hussein's palaces and started to patrol the streets of the capital.","Allied forces have defeated Saddam's military, moved into his palaces and started to patrol Baghdad.","[6, 6, 6, 6, 11, 29]","[29, 29, 29, 6, 6, 6, 29, 29, 29, 6, 6, 6, 29, 29, 29, 29, 29, 11, 11, 11, 11, 11, 29]","[29, 29, 29, 6, 6, 6, 6, 29, 29, 29, 6, 29, 29, 29, 29, 29, 11, 29]","['Allied', 'forces', 'have', 'overthrown', 'the', 'government', ',', 'moved', 'into', 'Saddam', 'Hussein', ""'s"", 'palaces', 'and', 'started', 'to', 'patrol', 'the', 'streets', 'of', 'the', 'capital', '.']","['Allied', 'forces', 'have', 'defeated', 'Saddam', ""'s"", 'military', ',', 'moved', 'into', 'his', 'palaces', 'and', 'started', 'to', 'patrol', 'Baghdad', '.\n']"
1757ccb4-9ada-4e82-86f4-21f3fb05d994,"""The gloves are off,"" said UNIFI official Rob O'Neill.","Unifi official Rob O'Neill said: ""The gloves are off.","[8, 26, 26, 29, 21]","[21, 21, 21, 21, 21, 26, 21, 29, 26, 26, 26, 26, 29]","[26, 26, 26, 26, 29, 26, 21, 21, 21, 21, 21, 29]","['``', 'The', 'gloves', 'are', 'off', ',', ""''"", 'said', 'UNIFI', 'official', 'Rob', ""O'Neill"", '.']","['Unifi', 'official', 'Rob', ""O'Neill"", 'said', ':', '``', 'The', 'gloves', 'are', 'off', '.\n']"
5ce7fff7-492b-420b-9a32-f3c94df62fef,"""New Yorkers didn't embrace these units like they could have,"" said Matthew Daus, chairman of the commission.","""New Yorkers didn't embrace these units like they could have,"" Matthew W. Daus, the commission's chairman, said yesterday.","[7, 11, 26, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 26, 26, 26, 26, 26, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 25, 0]","['``', 'New', 'Yorkers', 'did', ""n't"", 'embrace', 'these', 'units', 'like', 'they', 'could', 'have', ',', ""''"", 'said', 'Matthew', 'Daus', ',', 'chairman', 'of', 'the', 'commission', '.']","['``', 'New', 'Yorkers', 'did', ""n't"", 'embrace', 'these', 'units', 'like', 'they', 'could', 'have', ',', ""''"", 'Matthew', 'W.', 'Daus', ',', 'the', 'commission', ""'s"", 'chairman', ',', 'said', 'yesterday', '.\n']"
daf8125c-a42a-40e0-b59b-3baba4c335ba,"""I conclude that plaintiffs have shown, albeit barely ... that Iraq provided material support to Bin Laden and Al Qaeda,"" Baer said.","Judge Harold Baer concluded Wednesday that lawyers for the two victims ""have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaida.""","[4, 4, 6, 6, 25, 25, 25, 29, 22]","[25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 4, 4, 25, 4, 4, 25, 25, 25, 25, 0]","[0, 6, 6, 0, 25, 0, 6, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 0]","['``', 'I', 'conclude', 'that', 'plaintiffs', 'have', 'shown', ',', 'albeit', 'barely', '...', 'that', 'Iraq', 'provided', 'material', 'support', 'to', 'Bin', 'Laden', 'and', 'Al', 'Qaeda', ',', ""''"", 'Baer', 'said', '.']","['Judge', 'Harold', 'Baer', 'concluded', 'Wednesday', 'that', 'lawyers', 'for', 'the', 'two', 'victims', '``', 'have', 'shown', ',', 'albeit', 'barely', '...', 'that', 'Iraq', 'provided', 'material', 'support', 'to', 'bin', 'Laden', 'and', 'al-Qaida', '.', ""''\n""]"
34acd665-4783-4b32-9676-58ad27f209ae,BioReliance's stock closed down 2 cents yesterday at $47.98 per share.,"Shares of BioReliance sold at $47.98 at the close of market yesterday, down 2 cents.","[6, 11, 3, 26, 25, 25, 29]","[11, 11, 11, 3, 25, 25, 25, 0, 26, 26, 26, 25, 25, 25]","[11, 11, 11, 0, 26, 26, 26, 0, 0, 3, 25, 25, 0, 0, 25, 25, 25, 25]","['BioReliance', ""'s"", 'stock', 'closed', 'down', '2', 'cents', 'yesterday', 'at', '$', '47.98', 'per', 'share', '.']","['Shares', 'of', 'BioReliance', 'sold', 'at', '$', '47.98', 'at', 'the', 'close', 'of', 'market', 'yesterday', ',', 'down', '2', 'cents', '.\n']"
7fc12799-da9c-45ca-902c-dfe06ea0cf81,British police claim they have been taking statements from more than 30 of the women.,British military police have also been taking statements from 30 of the women who have made the allegations.,"[25, 25, 25, 25, 25, 29]","[25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[0, 25, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 25, 25, 25, 0]","['British', 'police', 'claim', 'they', 'have', 'been', 'taking', 'statements', 'from', 'more', 'than', '30', 'of', 'the', 'women', '.']","['British', 'military', 'police', 'have', 'also', 'been', 'taking', 'statements', 'from', '30', 'of', 'the', 'women', 'who', 'have', 'made', 'the', 'allegations', '.\n']"
2e08594f-faac-48be-85df-133ad714bec3,An 18-month run for it in Toronto was originally planned as part of a North American tour.,"When we opened here, we originally planned an 18-month run as a part of a North American tour.","[14, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 14, 14, 14, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 14, 14, 14, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['An', '18-month', 'run', 'for', 'it', 'in', 'Toronto', 'was', 'originally', 'planned', 'as', 'part', 'of', 'a', 'North', 'American', 'tour', '.']","['When', 'we', 'opened', 'here', ',', 'we', 'originally', 'planned', 'an', '18-month', 'run', 'as', 'a', 'part', 'of', 'a', 'North', 'American', 'tour', '.\n']"
cab33263-a90b-4bdb-95f0-842560689c26,"""This will be a marathon, not a sprint,"" said Jimmy D. Staton, a senior vice president with the utility.","""This will be a marathon, not a sprint,"" said Jimmy D. Staton, senior vice president of operations at Dominion Virginia Power.","[6, 6, 11, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 11, 11, 11, 11, 11, 11, 11, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 11, 25, 25, 11, 11, 11, 11, 0]","['``', 'This', 'will', 'be', 'a', 'marathon', ',', 'not', 'a', 'sprint', ',', ""''"", 'said', 'Jimmy', 'D.', 'Staton', ',', 'a', 'senior', 'vice', 'president', 'with', 'the', 'utility', '.']","['``', 'This', 'will', 'be', 'a', 'marathon', ',', 'not', 'a', 'sprint', ',', ""''"", 'said', 'Jimmy', 'D.', 'Staton', ',', 'senior', 'vice', 'president', 'of', 'operations', 'at', 'Dominion', 'Virginia', 'Power', '.\n']"
61462ad0-17e9-4f3a-9642-4218e21772e5,He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.,He said the prob lem needs to be corrected before the space shuttle fleet flies again.,"[25, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 25, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25]","['He', 'said', 'the', 'problem', 'needs', 'to', 'be', 'corrected', 'before', 'the', 'space', 'shuttle', 'fleet', 'is', 'cleared', 'to', 'fly', 'again', '.']","['He', 'said', 'the', 'prob', 'lem', 'needs', 'to', 'be', 'corrected', 'before', 'the', 'space', 'shuttle', 'fleet', 'flies', 'again', '.\n']"
d3954023-2d6d-4821-9d1a-75e7d3c27f12,An amendment by Rep. Ellen Tauscher of California to create a special committee to investigate Iraq intelligence failures was rejected on procedural grounds.,Her proposal to create a special committee to investigate Iraq intelligence failures was rejected on procedural grounds.,"[6, 6, 6, 29]","[6, 6, 0, 6, 6, 6, 6, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[6, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['An', 'amendment', 'by', 'Rep.', 'Ellen', 'Tauscher', 'of', 'California', 'to', 'create', 'a', 'special', 'committee', 'to', 'investigate', 'Iraq', 'intelligence', 'failures', 'was', 'rejected', 'on', 'procedural', 'grounds', '.']","['Her', 'proposal', 'to', 'create', 'a', 'special', 'committee', 'to', 'investigate', 'Iraq', 'intelligence', 'failures', 'was', 'rejected', 'on', 'procedural', 'grounds', '.\n']"
c89dc516-3c44-4436-a525-7c40aa0571c9,"The new department is charged with patrolling borders, analyzing U.S. intelligence, responding to emergencies and guarding against terrorism, among other tasks.","They patrol borders, analyze U.S. intelligence, respond to emergencies and guard against terrorism, among other tasks.","[6, 25, 29]","[6, 6, 6, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 25, 25, 0, 25, 25, 25, 0, 25, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25]","['The', 'new', 'department', 'is', 'charged', 'with', 'patrolling', 'borders', ',', 'analyzing', 'U.S.', 'intelligence', ',', 'responding', 'to', 'emergencies', 'and', 'guarding', 'against', 'terrorism', ',', 'among', 'other', 'tasks', '.']","['They', 'patrol', 'borders', ',', 'analyze', 'U.S.', 'intelligence', ',', 'respond', 'to', 'emergencies', 'and', 'guard', 'against', 'terrorism', ',', 'among', 'other', 'tasks', '.\n']"
f083d0cd-804d-4ed8-a3e2-2bb79b131d87,"Initial reports said the attackers fired from a mosque within in the city, 30 miles west of Baghdad.","The Centcom statement said the gunmen appeared to have fired from a mosque in the city, 50 km (32 miles) west of Baghdad.","[6, 6, 6, 2, 25, 29]","[6, 6, 0, 0, 6, 2, 0, 0, 0, 25, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0]","[6, 6, 6, 25, 25, 6, 2, 2, 2, 2, 25, 25, 25, 25, 25, 25, 25, 6, 6, 6, 6, 6, 6, 25, 25, 25, 25]","['Initial', 'reports', 'said', 'the', 'attackers', 'fired', 'from', 'a', 'mosque', 'within', 'in', 'the', 'city', ',', '30', 'miles', 'west', 'of', 'Baghdad', '.']","['The', 'Centcom', 'statement', 'said', 'the', 'gunmen', 'appeared', 'to', 'have', 'fired', 'from', 'a', 'mosque', 'in', 'the', 'city', ',', '50', 'km', '(', '32', 'miles', ')', 'west', 'of', 'Baghdad', '.\n']"
fa65d990-e73d-4a9a-90f3-e96c0d1c1233,"Mr. Weingarten said that he expected Mr. Ebbers, who turned 62 yesterday, to be fully exonerated at trial.",Mr. Ebbers' attorney Reid Weingarten said he expects Mr. Ebbers to be exonerated.,"[6, 11, 1, 25, 25, 25, 25, 25, 29]","[11, 11, 0, 25, 0, 1, 0, 0, 25, 25, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 25, 25, 11, 11, 25, 25, 1, 25, 25, 25, 25, 25, 25]","['Mr.', 'Weingarten', 'said', 'that', 'he', 'expected', 'Mr.', 'Ebbers', ',', 'who', 'turned', '62', 'yesterday', ',', 'to', 'be', 'fully', 'exonerated', 'at', 'trial', '.']","['Mr.', 'Ebbers', ""'"", 'attorney', 'Reid', 'Weingarten', 'said', 'he', 'expects', 'Mr.', 'Ebbers', 'to', 'be', 'exonerated', '.\n']"
74a5c4bb-64a5-4089-8a34-5b67f72bca20,"Still, Mauresmo has the confidence of having beaten Serena for the first time and also is buoyed by Venus Williams' upset loss Sunday to Vera Zvonareva.",She has the confidence of having beaten her for the first time and she is buoyed by Venus Williams' upset loss of two days ago.,"[25, 25, 29, 30, 6, 6, 16, 25]","[25, 25, 6, 29, 29, 29, 29, 29, 29, 0, 29, 29, 29, 29, 29, 0, 29, 29, 29, 29, 29, 29, 29, 29, 30, 25, 25, 25, 29]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 25, 25, 25, 25, 25]","['Still', ',', 'Mauresmo', 'has', 'the', 'confidence', 'of', 'having', 'beaten', 'Serena', 'for', 'the', 'first', 'time', 'and', 'also', 'is', 'buoyed', 'by', 'Venus', 'Williams', ""'"", 'upset', 'loss', 'Sunday', 'to', 'Vera', 'Zvonareva', '.']","['She', 'has', 'the', 'confidence', 'of', 'having', 'beaten', 'her', 'for', 'the', 'first', 'time', 'and', 'she', 'is', 'buoyed', 'by', 'Venus', 'Williams', ""'"", 'upset', 'loss', 'of', 'two', 'days', 'ago', '.\n']"
453c640c-1777-4d1b-8144-077bfeeb38f8,The SEC said on Thursday its staff was preparing to draw up rules to combat trading abuses.,Last week the Securities and Exchange Commission said its staff was preparing to draw up rules to combat trading abuses.,"[4, 29, 30]","[0, 4, 29, 30, 30, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[30, 30, 0, 4, 4, 4, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['The', 'SEC', 'said', 'on', 'Thursday', 'its', 'staff', 'was', 'preparing', 'to', 'draw', 'up', 'rules', 'to', 'combat', 'trading', 'abuses', '.']","['Last', 'week', 'the', 'Securities', 'and', 'Exchange', 'Commission', 'said', 'its', 'staff', 'was', 'preparing', 'to', 'draw', 'up', 'rules', 'to', 'combat', 'trading', 'abuses', '.\n']"
dd7cedb2-29b1-4593-9b6d-bfad772bd749,Synthes-Stratec's cash payment for Mathys would be financed with cash on hand plus bank borrowings being arranged by Credit Suisse First Boston.,"Synthes-Stratec's cash payment for Mathys will be made up of money on hand, plus bank borrowings arranged by Credit Suisse First Boston.","[6, 5, 2, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 2, 2, 2, 6, 5, 29, 29, 29, 29, 29, 25, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['Synthes-Stratec', ""'s"", 'cash', 'payment', 'for', 'Mathys', 'would', 'be', 'financed', 'with', 'cash', 'on', 'hand', 'plus', 'bank', 'borrowings', 'being', 'arranged', 'by', 'Credit', 'Suisse', 'First', 'Boston', '.']","['Synthes-Stratec', ""'s"", 'cash', 'payment', 'for', 'Mathys', 'will', 'be', 'made', 'up', 'of', 'money', 'on', 'hand', ',', 'plus', 'bank', 'borrowings', 'arranged', 'by', 'Credit', 'Suisse', 'First', 'Boston', '.\n']"
