id,sentence1,sentence2,similarity
c816db1f-3b4c-41d7-9d0b-54e0ac6e91d0,"Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs, which came after Berlusconi compared a German politician to a Nazi concentration camp guard.",Stefani's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard.,3.0
73e3d2e7-7372-46fe-ab2a-13b558c48a97,A white and black dog is jumping into a pool.,A woman in a black apron is standing in front of a mirror.,0.0
e1bfa5c9-bac4-4e95-afc6-3a27cb4d31e8,A little girl walks on a boardwalk with blue domes in the background.,A man going over a jump on his bike with a river in the background,0.0
b0779a66-19c4-4530-aa79-688f4f4a7c93,They said the child was taken to Nassau County Medical Center for observation.,"The boy was taken to Nassau University Medical Center, where staff said he was ""doing okay.""",3.4
9fe44015-46db-49cd-87be-be5c4f3cedbd,RI condemns use of chemical weapons in Syria,Questions arise over chemical weapons claims in Syria,2.6
5b031352-a831-4b58-8cc6-188b2bdaf21f,Two brown horses standing in a green meadow.,A brown horse stands in tall grass.,2.6
2a3fb1f3-6624-4438-9d97-836feca39a2c,"In September, Hewlett-Packard signed a development and marketing deal with the company.",Four months later it signed a joint marketing agreement with Hewlett-Packard Co.,2.75
3fbe0ac2-7ab8-43bd-b68e-179103308a3a,A woman is cutting an onion.,A woman is cutting meat.,2.0
c10fa3b2-f598-4c6e-a3e6-1b044e982136,A little boy is singing and playing a guitar.,A man is singing and playing the guitar.,2.2
e526367a-fd7a-4076-96b8-e33277b81449,Fashion designer Lilly Pulitzer dies,"Designer, Socialite Lilly Pulitzer Dies at 81",4.0
3650d01f-5f28-4668-aaaa-203981cd5c5a,The dog walked along the edge of the pool.,A dog is walking along a pool.,4.6
f3294e04-f573-4e4b-98f6-4f3bbc6fd9c2,Obama holds out over Syria strikes,UK urges countries over Syria aid,1.0
3263d524-0837-4d76-b1b1-c96849580d05,Gusmao consolidates power in East Timor elections,Gusmao powers on in East Timor,3.6
6597d65d-635b-43b3-a6c9-330d968bbbc4,Six US troops killed in Afghan bomb attack,6 NATO troops killed in Afghanistan,1.8
9f5fae78-8a5a-446b-bc41-574841040ffc,Flash floods kill 58 in eastern Afghanistan,Bomb wounds 16 in eastern Afghanistan,0.8
1efe8338-bf28-49fe-92f0-a47243f21e36,4 dead after boat capsizes off Florida coast,8 dead after heavy rains on island of St Vincent,0.8
8ead6775-23d1-4cbc-a3c4-9085fc9765c0,russia and nato member countries will hold meetings this fall on the conventional forces in europe treaty (cfe).,russian parliament voted unanimously to suspend russia's participation in the conventional forces in europe (cfe) treaty.,1.4
d3c00857-5645-47dd-8b26-7e2d3bfdd6ad,Suspected US drone kills 3 militants in Pakistan,U.S. drone kills 4 militants in Pakistan,3.4
8c3258c3-b6c5-43ac-b36c-d5f980908ac0,China yuan weakens to 6.1059 against USD,China yuan strengthens to 6.1070 against USD Friday,1.6
3e55798f-e2e2-40d3-bb0e-fe16bad900bf,Germany dodges recession with growth in first quarter,"Eurozone avoids recession in Q1, thanks to Germany",2.0
b5b7534e-be2c-4447-95f6-2b02e7d70be1,A cat is rubbing against baby's face.,A cat is rubbing against a baby.,3.8
5a14b295-f945-411d-ac9c-db0dde565fe6,The man and two young boys jump on a trampoline.,A man and two boys jump on a trampoline.,4.6
d9669b21-e3df-4648-bd8f-0de8741a0fcb,Tehran has made clear it will only sign the Additional Protocol introducing such inspections if a ban on the import of civilian Western nuclear technology is lifted.,Tehran has made it clear it will only sign the protocol if a ban on imports of peaceful Western nuclear technology is lifted.,3.8
dca4c198-f332-4b0a-ae57-a0652ad0b2ed,Queen to name biggest ever carrier,Queen names giant aircraft carrier,4.2
06566f6e-b865-477b-a9a5-78ed2e671651,A man is wind sailing in the ocean.,A dog is running through the ocean.,1.4
6175f80b-624e-46db-b742-b06660cf2b5e,Kids playing ball in the park.,Two dogs playing by the shore.,0.6
2a251645-f4f7-454c-b4a7-74c9407601dd,Four French soldiers killed in Afghan suicide blast,Four foreign soldiers killed in Afghan east,3.4
0ae32029-1c37-4102-b41a-4f1e3ad483b4,The girl has something on her head.,The woman has something with her.,2.6
6ea3d45d-cdbe-4fd9-a190-b500729c7286,"Teenager in China kills 8, wounds 5 in knife attack",Teenager kills 8 in knife attack,3.2
e1bf7d81-c41b-44fc-9a80-9c1d8c829cf1,Headlines in major Iranian newspapers on Dec 14,Headlines in major Iranian newspapers on July 29,2.0
81a5c0c8-e3e2-4018-98de-0c52000d9c07,Alright just got in.,not well Alright just got in.,4.0
ee28192a-6623-40ed-98ed-6cb7d100e8ae,A person is driving a car.,A man is driving a car.,3.5
f712f23b-87d4-42e8-a581-ad176bec0394,"The first health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital, the site of the second outbreak.","Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.",3.25
a5f473cc-5786-4780-9111-ad79c8d2a25c,The girl is playing along with the images on the big screen.,Three girls holding umbrellas with their backs to the camera.,0.4
243fc929-d567-4f13-a179-a3c89e6b8498,A person is folding a square paper piece.,A person folds a piece of paper.,3.75
fe90614d-f772-4440-99e1-076b878f899a,A wooden bicycle with an awning.,A group of elderly people sitting around a dining table.,0.0
4d64a44c-99db-4ba5-b641-62c591a77e7e,"The rate of skin cancer has tripled since the 1950s in Norway and Sweden, according to the study.",The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s.,4.75
cb1492b7-e722-4a23-bd40-a33ebb8cb84e,"""Would you like to pay for others health care?""","""Would you like to wear your seatbelt?""",0.0
35a0a414-5e06-4b73-93f2-29a664998f92,"Three dead, including gunman, in Maryland mall shooting",3 dead in Maryland mall shooting,4.2
fc0fbe67-0c2b-499b-a308-b965f1e8db42,Syria envoy says no peace talks without opposition,Syria: Cameron and Obama move west closer to intervention,0.6
fddc3092-0239-4aa9-ad3e-1044ef09bf6f,Two large dogs running in some grass.,Two brindle dogs running in the grass.,4.2
6550de9c-2d12-4ff0-9550-f8deaf2adea6,UN envoy in Turkey for talks on Syria,NZ to increase exports to China,0.2
e7b8f93a-3214-41eb-b174-8e0f1feefbd5,Looks like you've rediscovered Jaspers's concept of the Axial Age.,There was no influence from China to the culture of Greece.,0.4
570693e3-6766-4331-928d-c0b71d2de714,Not a good beginning: Hollande's plane hit by lightning en route to Berlin,French President Francois Hollande's plane hit by lightning en route to Berlin,4.4
9498bbfc-3e0e-4729-b4cd-184b452362db,Guatemalan court finds former dictator guilty of genocide,Guatemala's former leader found guilty of genocide,5.0
7be2ba6a-c445-440e-84da-160196ca8d1d,the spokesman said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the u.n. kamynin said russia recognizes the participation of libya in the work of the u.n. security council.,kamynin said there will be an exchange of opinions on topical international and regional matters based on a joint working relationship at the heart of the un.,3.0
0d681b78-34fd-4cb7-8364-fb536cad1d67,A dog peaks out the back of a truck.,A dog is peeking out of the back of a van.,3.6
de6177ce-f61f-4803-a603-37187fb47cc4,Georgian PM's ally to become president - exit poll,Ally of Georgia's billionaire PM to be president -exit polls,4.6
985b6b28-2b03-481c-84ea-32a6e632cd73,A bird holding on to a metal gate.,A multi-colored bird clings to a wire fence.,3.2
ad2851c5-9afd-477b-9755-e24191a7bb5b,Pakistan fighter jets bomb 'Taliban hideouts',Pakistan wants arms supply to Syrian sides stopped,1.6
c9f07843-59cc-4deb-bbc4-57af519c9f50,"Mr Pollard said: ""This is a terrible personal tragedy and a shocking blow for James's family.","Nick Pollard, the head of Sky News said: ""This is a shocking blow for James's family.",3.4
7f855919-89c9-486b-a06d-e3b012abd0a8,"Jaguar to create 1,100 jobs in UK","Royal Mail to create 1,000 jobs",1.25
94d1a4a3-e7a5-45dc-bac4-d2ece0a816d8,A black and white photo of a woman showing a horse.,a black and white photo of cows in their stalls.,1.4
30e55224-58b6-4c66-8bb7-32aa10f93e3f,A dog runs through the grass.,A dog runs through the snow.,2.2
36c073bb-d4cf-46ef-ac54-5c473ec8a32b,"The company posted a profit of $54.3 million, or 22 cents per share, in the year-ago period.","That was up from the year-ago quarter, when the company earned $54.3 million, or 22 cents a share.",4.176
a86184a1-a664-45ba-a6c3-86439a2feafe,Police launched an international hunt for Shevaun Pennington after she ran away with 31-year-old Toby Studabaker Saturday.,Shevaun Pennington disappeared on Saturday morning after arranging to meet 31-year-old Toby Studabaker.,3.0
1d8d2a1a-7031-4756-bba6-b6c7326bb99e,It still makes no sense.,It's you who makes no sense.,1.4
c435284c-5603-44a4-b7c6-d0347f9d3b45,"Counties with population declines will be Vermillion, Posey and Madison.","Vermillion, Posey and Madison County populations will decline.",5.0
5e87584b-0ea9-411d-bcd4-f12b83c55913,the problem isn't who has money.,the problem is who doesn't have money.,2.4666667
624a8902-80a9-4c8f-ad32-68f1140aa643,A man is standing on a roof top playing a violin.,A man is on a roof dancing.,1.8
b6c1e47e-463c-4573-9310-24ccec972155,It's just a bunch of cells.,"I'm ""a bunch of cells.""",2.2
1433433e-267c-4e1f-9356-fdbd4930dc29,French-led troops close in on Timbuktu,French-led troops control access to Timbuktu,3.6
fc5fd23f-30b0-4c9e-b04b-aac72f66edad,A person wearing scuba gear is swimming underwater water.,A person is scuba diving in very clear blue water.,3.8
1680fe5f-05ed-41d6-9004-15bce36d6429,Named in the complaint were former chief executive officers Paul A. Allaire and G. Richard Thoman and former CFO Barry D. Romeril.,The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.,3.444
bde1c790-07e1-4823-9c8c-167046ef9287,Queen visits Britain's new prince,Queen meets Britain's new baby prince,5.0
c9cbc14d-679b-49b1-ae61-31d9c6b88bdb,A black dog running through the snow.,A black dog runs through the water.,2.4
ac50b206-b65e-4958-94ae-42b95dd6c5a8,We are all vessels filled with many wonders.,I Want to Rock and Roll by Kiss We are all vessels filled with many wonders.,3.4
ce6fdf74-f777-4d7f-aeb5-3190cfa1d924,ISAF soldier killed in Afghan 'insider attack',British soldier shot dead in Afghan ‘insider attack’,4.0
1a8e6352-c481-4f73-a6dd-8e61dae5df2e,"A black, flat screen television placed on the floor.",A flat screen TV on the floor.,4.0
637f1337-5c81-4578-8c5a-a4f9996f61e4,A surfer is riding on a breaking wave.,a group of surfers catching a wave,2.6
bc8d014f-a419-498a-a519-2c4de458a39a,Singapore shares open 0.28% lower on Thursday,Singapore shares open 0.19% higher on Thursday,2.0
59652880-2e3f-4e1f-b817-300aa679a87f,Mumbai is 2nd costliest Indian city to live in,Tech capital Bangalore costliest Indian city to live in: Survey,1.0
28d58208-07b3-4807-84ac-ad673868d5de,Two black dogs are playing on the grass.,Two black dogs are playing in a grassy plain.,4.6
11b7e7b6-2998-4acc-847d-309d3443aa68,Two people are walking by the ocean.,Two men in fleeces and hats looking at the camera.,0.4
017fa61b-ec1a-4b2e-893c-f4bb517fb046,"A nationally board certified teacher with a master's degree, Kelley makes a salary of $65,000 in his 30th year.","A nationally board certified teacher with a master's degree, Kelley, in his 30th year teaching, makes $65,000.",4.75
b8e09582-f623-4a2f-95c3-cd014c794443,"Fletcher said he expects to have the support of lawmakers from agricultural states, many of whom are on the committee.",He said he also expects to have the support of lawmakers from other agricultural states.,3.4
1d53ad61-f7ef-49cb-826b-3fe0ab8570f9,South Korea declares end to MERS outbreak,North Korea Delegation Meets With South Korean Officials,0.0
7b872717-27ea-46df-a037-3ea4d9cd9f0b,A dog wearing a green sweater and a backpack walking on snow.,A small dog wearing a green sweater and a backpack walks through snow.,4.4
f7bb8434-9463-4d14-8f63-5bf73a9fd8a9,"The 51-year-old nurse worked at North York General Hospital, the epicentre of the latest outbreak.","Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.",3.0
93e412aa-8725-4ad2-b3ad-59b2c5682d19,Heatley was sixth in the league in goals last season with 41 and ninth in points with 89.,Heatley led Atlanta in scoring last season with a team-record 41 goals and 48 assists.,3.0
75118b99-c00b-4b12-8bd2-409cbcf544ae,Muslim Brotherhood banned in Egypt,Military holds upper hand in Egypt,1.2
57b372f4-6612-491d-bae8-434c4a397d3a,Stocks rise in early trading,US stocks ease in choppy trading,2.0
078e2405-4bcd-4ee6-b385-0d796f180167,"Indeed, Mr. Weill, a self-described workaholic, said he planned to remain very involved in the company.","Still, Mr. Weill will remain very much a power at the company.",3.2
96a41f69-0615-4228-a6ff-65ed24ed68b7,A woman is slipping in the water-tub.,A woman is lying in a raft.,0.8
58bcb0c3-29fa-49f0-ac72-c2a8202ef423,Someone is slicing a tomato.,Someone is slicing fruit.,3.2
3708fea6-e0c7-4730-b40e-7fc638acc0f2,A rabbi is talking.,A man is walking on a rope.,0.0
3aeebb20-233c-4af7-8f84-4d8065f5ae63,James Gandolfini dies aged 51,Nelson Mandela dies aged 95,0.4
b850d095-4fc8-4105-aaf5-116611ef581f,A black train moves down the tracks.,A train traveling down the tracks.,4.0
434b6357-5ca4-46f9-a4b0-b208dfc86068,A large pile of wooden items piled high.,A large pile of scrap wood.,3.8
ad9fddf3-7516-4955-b7a0-3133ac98f672,The man drove his little red car around the traffic.,The dog ran in the water at the beach.,0.0
771f6300-c88c-4121-897a-a7504d1a72a2,A lone cow sits in the cold of the yard.,a black and white cow standing in the field.,1.8
ed5a4085-07e7-4511-8aec-072aaa2e6fcd,I think it's fine to ask this question.,I think it is okay to ask the question.,5.0
53573533-8655-4791-ac7b-0e0a2215683a,helmand province is the world's largest opium-producing region.,helmand province is the world's largest producer of opium.,5.0
826726ed-5f81-4b26-a5fc-89f7b69508fc,A man is cutting a rope with a sword.,The man slced through a thick rope with a sword.,4.4
0b3326d1-546e-4b23-8ef7-2dae5f9655df,A kitchen with wood cabinets and dining table.,A kitchen with wooden cabinets and furniture.,4.4
233bcfe6-a86f-466f-b369-e8202ffdd8b2,The polar bear is sliding on the snow.,A polar bear is sliding across the snow.,5.0
ae04167d-ef1c-458e-aafc-c6473720c8a3,wait until they become more consistent and closer together.,wait for the contractions to get stronger and closer together.,3.8
